eu5_modifier,eu4_matches,confidence,notes,eu5_localization,eu5_category,eu5_type,eu5_format,eu4_subsection,eu4_description,eu4_effect_type
navy_transport_power,transport_power;transport_hull_size_modifier,high,Direct equivalent - transport power from pips; Loose match - EU4 transport hull size mapped to EU5 transport_power; both increase transport combat effectiveness,This impacts the [combat|e] ability of [ShowUnitCategoryName('navy_transport')] [ships|e].,"unit, navy",,"percent, good",Navy,Modifies the power transport ships gain from unit pips.,Multiplicative
navy_transport_reinforce_cost_modifier,global_naval_barrage_cost,medium,Semantic match: global_naval_barrage_cost ↔ navy_transport_reinforce_cost_modifier,This impacts how much it costs to [repair|e] a [ShowUnitCategoryName('navy_transport')].,"country, navy",multiplicative,"percent, bad",Navy,Modifies the cost for using the ‘Naval Barrage’ action.,Multiplicative
navy_weight_modifier,transport_attrition,high,Semantic match: transport_attrition ↔ navy_weight_modifier,"This impacts the [unit_weight|e] of a [ship|e], which can have an effect on the [attrition|e] it will take.","unit, navy",multiplicative,"percent, bad",Navy,Modifies the attrition units takes while being on ships.,Multiplicative
no_beards,,none,EU5-specific character/culture rule,This determines if [characters|e] in a [country|e] will shun the wearing of beards.,country,boolean,good,,,
no_contact_with_outsiders_cost_modifier,,none,EU5-specific isolation action,This impacts the [costs|e] of [ShowGenericActionName('no_contact_with_outsiders')].,country,multiplicative,"percent, bad",,,
no_lowborn_leaders,,none,EU5-specific commander class restriction,This will block any [character|e] who is [lowborn|e] from becoming a [general|e] or [admiral|e].,country,boolean,bad,,,
nobles_estate_agenda_impact,,none,EU5-specific estate agenda,This modifies the support that the [parliament_agendas|e] that proposes from the $nobles_estate$ has.,"country, estate",,"percent, good",,,
nobles_estate_levy_size,free_leader_pool,high,Semantic match: free_leader_pool ↔ nobles_estate_levy_size,This impacts the size of [army_levies|e] and [navy_levies|e] from the $nobles_estate$.,"country, estate",,"percent, good",Military,Adds to the maximum amount of free leaders (both land leaders and navy leaders pool).,Additive
nobles_estate_max_tax,,none,EU5-specific estate tax range,This impacts the [maximum_tax|e] that can be collected from the $nobles_estate$.,"country, estate",,"percent, good",,,
nobles_estate_min_tax,,none,EU5-specific estate tax range,This impacts the [minimum_tax|e] that can be collected from the $nobles_estate$.,"country, estate",,"percent, good",,,
nobles_estate_satisfaction_decay,,none,EU5-specific estate satisfaction,This impacts how quickly the [estate_satisfaction|e] decays down to the [estate_satisfaction_equilibrium|e] for the $nobles_estate$ in this [country|e].,"country, estate",,"percent, neutral",,,
nobles_estate_satisfaction_recovery,,none,EU5-specific estate satisfaction,This impacts how quickly the [estate_satisfaction|e] recovers to the [estate_satisfaction_equilibrium|e] for the $nobles_estate$ in this [country|e].,"country, estate",,"percent, neutral",,,
nobles_estate_target_satisfaction,,none,EU5-specific estate satisfaction equilibrium,This impacts the [estate_satisfaction_equilibrium|e] of the $nobles_estate$ in this [country|e].,"country, estate",,"percent, good",,,
nomos_empsychos_bureaucracy_impact_modifier,,none,EU5-specific Byzantine bureaucracy,How much the [bureaucracy|e] affects the [country|e].,country,multiplicative,"percent, good",,,
non_rural_migration_attraction,,none,EU5-specific urban migration attraction,This impacts if [pops|e] want [migrate|e] to or away from [towns_and_cities|e] in a [country|e].,country,,good,,,
num_bailiffs,,none,EU5-specific bailiff mechanic,This determines how many [ShowBuildingTypeName('bailiff')] a country can build.,country,,good,,,
num_local_governors,,none,EU5-specific governor mechanic,This determines how many [ShowBuildingTypeName('local_governor')] a country can build.,country,,good,,,
num_naval_governors,,none,EU5-specific naval governor mechanic,This determines how many [ShowBuildingTypeName('naval_governor')] a country can build.,country,,good,,,
num_of_banner_cavalry,amount_of_banners,high,Semantic match: amount_of_banners ↔ num_of_banner_cavalry,This impacts how many [ShowUnitDefinitionName('a_banner_cavalry')] [units|e] we can have at the same time.,country,,good,Special Regiments,Modifies the maximum amount of banners available.,Multiplicative
num_of_cataphracts_modifier,special_unit_forcelimit,medium,Match: special_unit_forcelimit ↔ num_of_cataphracts_modifier,This impacts how many Cataphract [regiments|e] we can have at the same time.,country,multiplicative,"percent, good",Special Regiments,Modifies the allowed forcelimit of special units.,Multiplicative
num_of_legionaries_modifier,special_unit_forcelimit,medium,Match: special_unit_forcelimit ↔ num_of_legionaries_modifier,This impacts how many Legionary [regiments|e] we can have at the same time.,country,multiplicative,"percent, good",Special Regiments,Modifies the allowed forcelimit of special units.,Multiplicative
num_of_varangian_units,special_unit_forcelimit,medium,Match: special_unit_forcelimit ↔ num_of_varangian_units,This impacts how many [ShowUnitDefinitionName('a_varangians')] [units|e] we can have at the same time.,country,,good,Special Regiments,Modifies the allowed forcelimit of special units.,Multiplicative
num_possible_artists,,none,EU5-specific artist limit,This impacts how many [artists|e] a [country|e] can support.,country,,good,,,
num_possible_rivals,,none,EU5-specific rivals limit (EU4 has 3 rivals hard-coded),This impacts how many [rivals|e] a [country|e] is expected to have.,country,,good,,,
number_of_allowed_avatars,,none,EU5-specific avatar mechanic,This enables the [avatars|e] mechanic and sets the number we are allowed to follow.,country,,good,,,
number_of_allowed_religious_figures,,none,EU5-specific religious figure mechanic,This enables the [religious_figures|e] mechanic and sets the number we are allowed to invite.,country,,good,,,
number_of_satellite_trade_buildings,,none,EU5-specific satellite trade buildings,This modifies how many #Y $satellite_trade_building$#! a [ShowSubjectTypeName('trade_company')] can have.,country,,good,,,
ocean_proximity_impact,,none,EU5-specific proximity system,This impacts the [proximity|e] cost when going through [ShowTopographyName('ocean')].,country,,"percent, bad",,,
ocean_wasteland_proximity_impact,global_regiment_cost,high,Semantic match: global_regiment_cost ↔ ocean_wasteland_proximity_impact,This impacts the [proximity|e] cost when going through [ShowTopographyName('ocean_wasteland')].,country,,"percent, bad",Military,Modifies the base unit cost for all land units.,Multiplicative
offer_diplomatic_protection_price_cost_modifier,,none,EU5-specific diplomatic protection action,This impacts the [costs|e] of [ShowGenericActionName('offer_diplomatic_protection')].,country,multiplicative,"percent, bad",,,
omen_strength_modifier,,none,EU5-specific omen system,This impacts the power of all invoked [omens|e].,country,multiplicative,"percent, good",,,
omen_time_modifier,,none,EU5-specific omen system,This impacts the lifetime of all invoked [omens|e].,country,multiplicative,"percent, good",,,
omens_offered,,none,EU5-specific omen system,This impacts how many [omens|e] a [country|e] gets offered by the [gods|e] when they use [ShowGenericActionName('select_omen_god')].,country,,good,,,
organize_spiritual_retreat_cost_modifier,,none,EU5-specific religious action,This impacts the [costs|e] of [ShowGenericActionName('organize_spiritual_retreat')].,country,multiplicative,bad,,,
orthodox_monastery_building_cost_modifier,,none,EU5-specific Orthodox building action,This impacts how much it [costs|e] to build a [ShowBuildingTypeName('orthodox_monastery')].,country,multiplicative,"percent, bad",,,
orthodox_synod_cost_modifier,,none,EU5-specific Orthodox synod action,This impacts the [costs|e] of [ShowGenericActionName('orthodox_synod')].,country,multiplicative,"percent, bad",,,
overlord_blocked_from_building_buildings,,none,EU5-specific overlord restriction,This disallows the [overlord|e] from [building|e] [buildings|e],country,boolean,neutral,,,
overlord_blocked_from_building_rgos,,none,EU5-specific overlord restriction,This disallows the [overlord|e] from [building|e] [rgo|e].,country,boolean,neutral,,,
overlord_blocked_from_building_roads,,none,EU5-specific overlord restriction,This disallows the [overlord|e] from [building|e] [roads|e],country,boolean,neutral,,,
overlord_blocked_from_building_ships,,none,EU5-specific overlord restriction,This disallows the [overlord|e] from [building|e] [ships|e].,country,boolean,neutral,,,
overlord_blocked_from_recruiting_regiments,,none,EU5-specific overlord restriction,This disallows the [overlord|e] from [recruiting|e] [regiments|e].,country,boolean,neutral,,,
own_coast_naval_combat_bonus,own_coast_naval_combat_bonus,high,Direct equivalent - naval combat bonus in own coastal waters,This gives a bonus or penalty to [navies|e] fighting in [seazones|e] adjacent to their [owned|e] [locations|e].,unit,,"percent, good",Navy,Modifies the combat bonus navies gain when sailing in coastal tiles that border their home nation.,Multiplicative
papacy_blocked,,none,EU5-specific papacy block flag,"This disables the [curia|e], [papal_bulls|e], [excommunications|e] and other [ShowReligionAdjective('catholic')] actions.",religion,boolean,bad,,,
papal_authority_modifier,,none,EU5-specific papal authority modifier,This modifies the impact of [papal_authority|e] we gain.,all,multiplicative,"percent, good",,,
papal_relations,,none,EU5-specific papal relations (EU4 has papal_influence but different),An additional bonus or penalty of the [opinion|e] [GetCountry('PAP').GetName] has towards a country.,country,,good,,,
pardon_price_cost_modifier,,none,EU5-specific character pardon action,This impacts the [costs|e] for the [ShowCharacterInteractionName('pardon')] [character_interaction|e].,country,multiplicative,"percent, bad",,,
parliament_abolished,,none,EU5-specific parliament abolition flag,This will block the [parliament|e] in a [country|e].,country,boolean,good,,,
parliament_base_support,parliament_backing_chance,medium,Related parliament support/backing mechanic,This impacts how much support there is for issues when a [parliament|e] is called.,country,,"percent, good",Government,Modifies how many seats will back an issue in general.,Multiplicative
parliament_duration_modifier,parliament_effect_duration,medium,Related parliament duration but different phase,This impacts how long a [parliament|e] is in session for.,country,multiplicative,"percent, neutral",Government,Adds to the years for the effect duration of passed issue.,Additive
parliament_request_issue_support_needed,,none,EU5-specific parliament support threshold,This modifies the amount of [parliament_support|e] needed to request and lost when a specific [parliament_issue|e] is requested.,country,,"percent, bad",,,
payment_to_overlord_modifier,,none,EU5-specific overlord payment,This impacts how much a [subject|e] will pay to their [overlord|e] each month.,country,multiplicative,"percent, bad",,,
peace_offer_fairness,,none,EU5-specific peace AI mechanic,This increases the importance of War Participation when giving treaties to allies in a war.,country,,good,,,
peace_offer_negotiation_power,,none,EU5-specific peace AI mechanic,This increases the War Score percentage received by a nation in a peace deal compared to other nations.,country,,good,,,
peasants_allowed_weapons,,none,EU5-specific peasant rights,Peasants Allowed Weapons,country,boolean,good,,,
